f0(wins #points)	f0(loses #points)	player strength	OSL name	OSL size	Image name
25.8333333333	24.5	4.0	kgs_wide 10 <= X <= 100, player t1218224 (4k)	12.0	strength: 4k
21.0	2.16666666667	4.0	kgs_wide 10 <= X <= 100, player Chariot (4k)	13.0	strength: 4k
7.88461538462	9.96153846154	4.0	kgs_wide 10 <= X <= 100, player dorf02 (4k), subsampled to max 50	45.0	strength: 4k
0.0	7.5	4.0	kgs_wide 10 <= X <= 100, player hiiragi (4k)	22.0	strength: 4k
5.71428571429	8.35714285714	4.0	kgs_wide 10 <= X <= 100, player knob (4k)	20.0	strength: 4k
8.375	3.20833333333	4.0	kgs_wide 10 <= X <= 100, player osamu0505 (4k)	32.0	strength: 4k
3.30769230769	9.5	4.0	kgs_wide 10 <= X <= 100, player mkami (4k)	20.0	strength: 4k
2.57142857143	7.07142857143	4.0	kgs_wide 10 <= X <= 100, player frankie (4k)	19.0	strength: 4k
6.16666666667	16.2222222222	4.0	kgs_wide 10 <= X <= 100, player khebo (4k)	44.0	strength: 4k
9.88888888889	7.72222222222	4.0	kgs_wide 10 <= X <= 100, player kentaur (4k)	25.0	strength: 4k
5.05	10.75	4.0	kgs_wide 10 <= X <= 100, player terry1 (4k), subsampled to max 50	16.0	strength: 4k
0.0	27.5	4.0	kgs_wide 10 <= X <= 100, player isurugi (4k)	11.0	strength: 4k
17.7272727273	0.590909090909	4.0	kgs_wide 10 <= X <= 100, player terubouzu (4k)	25.0	strength: 4k
14.8333333333	0.0	4.0	kgs_wide 10 <= X <= 100, player haro (4k)	12.0	strength: 4k
3.2	10.5	4.0	kgs_wide 10 <= X <= 100, player eboshi1 (4k), subsampled to max 50	17.0	strength: 4k
8.34615384615	9.46153846154	4.0	kgs_wide 10 <= X <= 100, player ngungu (4k)	25.0	strength: 4k
7.66666666667	3.5	4.0	kgs_wide 10 <= X <= 100, player eagle8 (4k), subsampled to max 50	17.0	strength: 4k
25.21875	3.28125	4.0	kgs_wide 10 <= X <= 100, player trantran07 (4k), subsampled to max 50	45.0	strength: 4k
18.5384615385	2.88461538462	4.0	kgs_wide 10 <= X <= 100, player zrg753 (4k), subsampled to max 50	37.0	strength: 4k
4.17391304348	9.63043478261	4.0	kgs_wide 10 <= X <= 100, player enji66 (4k), subsampled to max 50	34.0	strength: 4k
14.8333333333	5.22222222222	4.0	kgs_wide 10 <= X <= 100, player GOLDX24 (4k)	37.0	strength: 4k
16.7857142857	3.85714285714	4.0	kgs_wide 10 <= X <= 100, player waseda (4k)	11.0	strength: 4k
19.6666666667	3.83333333333	4.0	kgs_wide 10 <= X <= 100, player izaogy (4k)	33.0	strength: 4k
3.71428571429	12.5	4.0	kgs_wide 10 <= X <= 100, player osai580 (4k)	14.0	strength: 4k
6.5	0.0	4.0	kgs_wide 10 <= X <= 100, player gyrfalcon (4k)	12.0	strength: 4k
13.25	1.875	4.0	kgs_wide 10 <= X <= 100, player tuk (4k)	38.0	strength: 4k
8.44444444444	7.61111111111	4.0	kgs_wide 10 <= X <= 100, player cxz21 (4k)	17.0	strength: 4k
4.0	0.0	4.0	kgs_wide 10 <= X <= 100, player itasho (4k)	12.0	strength: 4k
13.8333333333	22.6666666667	4.0	kgs_wide 10 <= X <= 100, player K35 (4k)	11.0	strength: 4k
7.83333333333	11.6666666667	4.0	kgs_wide 10 <= X <= 100, player movingcrab (4k)	13.0	strength: 4k
10.1	10.8	4.0	kgs_wide 10 <= X <= 100, player PlasmaFlux (4k)	14.0	strength: 4k
16.5	3.66666666667	4.0	kgs_wide 10 <= X <= 100, player sumio (4k)	14.0	strength: 4k
6.11111111111	11.5	4.0	kgs_wide 10 <= X <= 100, player kikukai (4k)	22.0	strength: 4k
5.71428571429	17.5	4.0	kgs_wide 10 <= X <= 100, player mkikaku (4k)	14.0	strength: 4k
0.0	0.0	4.0	kgs_wide 10 <= X <= 100, player jj91 (4k)	13.0	strength: 4k
8.375	6.0	4.0	kgs_wide 10 <= X <= 100, player hira3 (4k), subsampled to max 50	14.0	strength: 4k
3.45	17.75	4.0	kgs_wide 10 <= X <= 100, player chesscat2 (4k)	15.0	strength: 4k
4.13888888889	44.3055555556	4.0	kgs_wide 10 <= X <= 100, player oceanview (4k)	42.0	strength: 4k
8.73076923077	3.92307692308	4.0	kgs_wide 10 <= X <= 100, player fujihikom (4k)	32.0	strength: 4k
7.69444444444	4.91666666667	4.0	kgs_wide 10 <= X <= 100, player JUNSINGO (4k), subsampled to max 50	46.0	strength: 4k
3.83333333333	0.0	4.0	kgs_wide 10 <= X <= 100, player AyaBot4 (4k)	13.0	strength: 4k
6.75	7.75	4.0	kgs_wide 10 <= X <= 100, player kayama0713 (4k)	15.0	strength: 4k
33.3333333333	6.16666666667	4.0	kgs_wide 10 <= X <= 100, player axel128 (4k)	16.0	strength: 4k
0.0	13.5	4.0	kgs_wide 10 <= X <= 100, player yw7stones (4k)	20.0	strength: 4k
13.9047619048	4.88095238095	4.0	kgs_wide 10 <= X <= 100, player ansen (4k)	34.0	strength: 4k
14.0	0.7	4.0	kgs_wide 10 <= X <= 100, player lloyd008 (4k)	11.0	strength: 4k
5.33333333333	10.3333333333	4.0	kgs_wide 10 <= X <= 100, player JayGo (4k)	16.0	strength: 4k
30.5714285714	0.0	4.0	kgs_wide 10 <= X <= 100, player RankBot001 (4k), subsampled to max 50	33.0	strength: 4k
8.26923076923	8.34615384615	4.0	kgs_wide 10 <= X <= 100, player TKTK (4k), subsampled to max 50	45.0	strength: 4k
0.1	32.6	4.0	kgs_wide 10 <= X <= 100, player gpdu (4k)	15.0	strength: 4k
10.625	17.125	4.0	kgs_wide 10 <= X <= 100, player waayan (4k)	18.0	strength: 4k
9.8125	12.0625	4.0	kgs_wide 10 <= X <= 100, player minglinda (4k)	20.0	strength: 4k
8.58333333333	7.58333333333	4.0	kgs_wide 10 <= X <= 100, player feng (4k), subsampled to max 50	46.0	strength: 4k
7.6	17.3	4.0	kgs_wide 10 <= X <= 100, player Parr (4k)	11.0	strength: 4k
9.61111111111	2.33333333333	4.0	kgs_wide 10 <= X <= 100, player Reach (4k)	15.0	strength: 4k
9.91666666667	88.9166666667	4.0	kgs_wide 10 <= X <= 100, player tomee (4k)	16.0	strength: 4k
7.625	6.375	4.0	kgs_wide 10 <= X <= 100, player monkey99 (4k)	19.0	strength: 4k
2.25	12.6785714286	5.0	kgs_wide 10 <= X <= 100, player bari (5k)	18.0	strength: 5k
6.8125	7.8125	5.0	kgs_wide 10 <= X <= 100, player muryoujyu (5k)	12.0	strength: 5k
1.0	11.2272727273	5.0	kgs_wide 10 <= X <= 100, player khkh (5k)	11.0	strength: 5k
0.0	35.3571428571	5.0	kgs_wide 10 <= X <= 100, player goulden (5k)	15.0	strength: 5k
24.3333333333	11.1666666667	5.0	kgs_wide 10 <= X <= 100, player Chariot (5k)	15.0	strength: 5k
1.66666666667	17.0	5.0	kgs_wide 10 <= X <= 100, player ping (5k)	19.0	strength: 5k
6.03571428571	7.39285714286	5.0	kgs_wide 10 <= X <= 100, player postneo2 (5k)	23.0	strength: 5k
2.55555555556	16.5	5.0	kgs_wide 10 <= X <= 100, player Parr (5k), subsampled to max 50	26.0	strength: 5k
7.96153846154	3.23076923077	5.0	kgs_wide 10 <= X <= 100, player kozokawa (5k)	24.0	strength: 5k
6.5	5.08333333333	5.0	kgs_wide 10 <= X <= 100, player igamori (5k)	21.0	strength: 5k
0.75	9.125	5.0	kgs_wide 10 <= X <= 100, player Osami (5k)	12.0	strength: 5k
8.63043478261	8.0	5.0	kgs_wide 10 <= X <= 100, player ta3 (5k), subsampled to max 50	37.0	strength: 5k
10.175	4.025	5.0	kgs_wide 10 <= X <= 100, player hissan90 (5k), subsampled to max 50	41.0	strength: 5k
16.8333333333	16.0	5.0	kgs_wide 10 <= X <= 100, player Wu (5k), subsampled to max 50	16.0	strength: 5k
3.20833333333	9.625	5.0	kgs_wide 10 <= X <= 100, player paroowner (5k)	23.0	strength: 5k
2.85	22.95	5.0	kgs_wide 10 <= X <= 100, player YMCO (5k)	15.0	strength: 5k
4.625	7.875	5.0	kgs_wide 10 <= X <= 100, player DragonR (5k)	11.0	strength: 5k
1028.6875	6.625	5.0	kgs_wide 10 <= X <= 100, player akiyoshi2 (5k)	19.0	strength: 5k
1.125	7.875	5.0	kgs_wide 10 <= X <= 100, player tttakah (5k)	14.0	strength: 5k
26.125	3.125	5.0	kgs_wide 10 <= X <= 100, player junec (5k)	18.0	strength: 5k
4.0	18.9545454545	5.0	kgs_wide 10 <= X <= 100, player beltz88 (5k)	15.0	strength: 5k
9.42857142857	5.78571428571	5.0	kgs_wide 10 <= X <= 100, player hankakusai (5k)	16.0	strength: 5k
1177.07142857	11.5	5.0	kgs_wide 10 <= X <= 100, player ikuta (5k)	15.0	strength: 5k
4.33333333333	4.16666666667	5.0	kgs_wide 10 <= X <= 100, player Pucci (5k)	16.0	strength: 5k
6.33333333333	12.6481481481	5.0	kgs_wide 10 <= X <= 100, player a550550 (5k), subsampled to max 50	41.0	strength: 5k
8.5	14.1	5.0	kgs_wide 10 <= X <= 100, player PlasmaFlux (5k), subsampled to max 50	28.0	strength: 5k
8.53571428571	12.3928571429	5.0	kgs_wide 10 <= X <= 100, player hilo (5k), subsampled to max 50	36.0	strength: 5k
10.21875	8.03125	5.0	kgs_wide 10 <= X <= 100, player freakbroth (5k)	25.0	strength: 5k
12.6428571429	15.9285714286	5.0	kgs_wide 10 <= X <= 100, player orsaygui (5k)	18.0	strength: 5k
24.25	0.0	5.0	kgs_wide 10 <= X <= 100, player qweas9 (5k)	11.0	strength: 5k
25.3333333333	10.1666666667	5.0	kgs_wide 10 <= X <= 100, player morth89 (5k)	14.0	strength: 5k
16.8333333333	0.0	5.0	kgs_wide 10 <= X <= 100, player PeterHB (5k)	17.0	strength: 5k
2.3	4.4	5.0	kgs_wide 10 <= X <= 100, player ARCOM (5k)	17.0	strength: 5k
7.1	11.0	5.0	kgs_wide 10 <= X <= 100, player syama (5k)	20.0	strength: 5k
9.1	12.0	5.0	kgs_wide 10 <= X <= 100, player mukuchan (5k)	29.0	strength: 5k
14.75	5.08333333333	5.0	kgs_wide 10 <= X <= 100, player kayama0713 (5k)	18.0	strength: 5k
11.2272727273	3.72727272727	5.0	kgs_wide 10 <= X <= 100, player dreamf (5k)	26.0	strength: 5k
0.0	24.0	5.0	kgs_wide 10 <= X <= 100, player ARCTERYX (5k)	13.0	strength: 5k
10.4090909091	10.3636363636	5.0	kgs_wide 10 <= X <= 100, player azuki (5k)	24.0	strength: 5k
34.75	0.916666666667	5.0	kgs_wide 10 <= X <= 100, player virtuoso (5k)	20.0	strength: 5k
7.7962962963	5.81481481481	5.0	kgs_wide 10 <= X <= 100, player JH718 (5k)	43.0	strength: 5k
14.4137931034	4.15517241379	5.0	kgs_wide 10 <= X <= 100, player Nweeby (5k)	48.0	strength: 5k
6.34615384615	10.5384615385	5.0	kgs_wide 10 <= X <= 100, player tiger2822 (5k)	20.0	strength: 5k
0.0	8.5	5.0	kgs_wide 10 <= X <= 100, player fhfhf (5k)	11.0	strength: 5k
9.83333333333	9.33333333333	5.0	kgs_wide 10 <= X <= 100, player show1 (5k)	12.0	strength: 5k
13.7	0.0	5.0	kgs_wide 10 <= X <= 100, player eagle8 (5k), subsampled to max 50	31.0	strength: 5k
12.6153846154	17.2692307692	5.0	kgs_wide 10 <= X <= 100, player Nemia (5k), subsampled to max 50	40.0	strength: 5k
8.0	12.0714285714	5.0	kgs_wide 10 <= X <= 100, player Dog1515 (5k)	16.0	strength: 5k
14.6428571429	0.0	5.0	kgs_wide 10 <= X <= 100, player AyaBot4 (5k)	16.0	strength: 5k
28.8	3.7	5.0	kgs_wide 10 <= X <= 100, player Hahn (5k), subsampled to max 50	41.0	strength: 5k
8.71428571429	8.35714285714	5.0	kgs_wide 10 <= X <= 100, player jeske (5k)	11.0	strength: 5k
14.5833333333	10.9166666667	5.0	kgs_wide 10 <= X <= 100, player JJJ (5k)	11.0	strength: 5k
4.7	7.0	5.0	kgs_wide 10 <= X <= 100, player postneo (5k)	25.0	strength: 5k
0.0	4099.25	5.0	kgs_wide 10 <= X <= 100, player edchung (5k)	17.0	strength: 5k
11.5789473684	10.0789473684	5.0	kgs_wide 10 <= X <= 100, player suijuris (5k)	38.0	strength: 5k
3.66666666667	29.4583333333	5.0	kgs_wide 10 <= X <= 100, player novgo001 (5k), subsampled to max 50	45.0	strength: 5k
9.42857142857	8.21428571429	5.0	kgs_wide 10 <= X <= 100, player edaike1042 (5k), subsampled to max 50	12.0	strength: 5k
4.03846153846	4.69230769231	5.0	kgs_wide 10 <= X <= 100, player hidemitsu (5k)	17.0	strength: 5k
8.0	6.73076923077	5.0	kgs_wide 10 <= X <= 100, player iunus (5k)	16.0	strength: 5k
20.1428571429	3.21428571429	5.0	kgs_wide 10 <= X <= 100, player Aquamanile (5k)	14.0	strength: 5k
1.84375	18.90625	5.0	kgs_wide 10 <= X <= 100, player AllyAxis (5k)	26.0	strength: 5k
0.0	17.5	5.0	kgs_wide 10 <= X <= 100, player DUYMINH (5k)	12.0	strength: 5k
2.22727272727	19.6363636364	5.0	kgs_wide 10 <= X <= 100, player Bobo111 (5k)	15.0	strength: 5k
7.0	26.5	5.0	kgs_wide 10 <= X <= 100, player bemap (5k)	12.0	strength: 5k
7.0	12.1666666667	5.0	kgs_wide 10 <= X <= 100, player Vincible (5k)	19.0	strength: 5k
7.2	10.3	5.0	kgs_wide 10 <= X <= 100, player onomichijp (5k)	16.0	strength: 5k
9.625	23.625	5.0	kgs_wide 10 <= X <= 100, player m4k (5k)	13.0	strength: 5k
12.25	4.5	5.0	kgs_wide 10 <= X <= 100, player Tamandua (5k)	11.0	strength: 5k
11.7586206897	7.98275862069	5.0	kgs_wide 10 <= X <= 100, player toyo10 (5k), subsampled to max 50	47.0	strength: 5k
9.125	8.0	5.0	kgs_wide 10 <= X <= 100, player mhl13 (5k)	15.0	strength: 5k
8.66666666667	7.41666666667	5.0	kgs_wide 10 <= X <= 100, player mayahiko (5k)	24.0	strength: 5k
20.0	5.3	5.0	kgs_wide 10 <= X <= 100, player nebako (5k), subsampled to max 50	31.0	strength: 5k
9.68181818182	12.0909090909	5.0	kgs_wide 10 <= X <= 100, player liven (5k)	19.0	strength: 5k
0.0	0.0	5.0	kgs_wide 10 <= X <= 100, player jw24 (5k)	13.0	strength: 5k
14.4615384615	10.6538461538	5.0	kgs_wide 10 <= X <= 100, player cbkehler (5k)	30.0	strength: 5k
2.375	16.625	5.0	kgs_wide 10 <= X <= 100, player nobinayami (5k), subsampled to max 50	39.0	strength: 5k
2.57142857143	16.6428571429	5.0	kgs_wide 10 <= X <= 100, player TKTK (5k), subsampled to max 50	10.0	strength: 5k
21.6666666667	8.27777777778	5.0	kgs_wide 10 <= X <= 100, player HerrAhlers (5k), subsampled to max 50	24.0	strength: 5k
6.63636363636	9.22727272727	5.0	kgs_wide 10 <= X <= 100, player Oatmeal (5k), subsampled to max 50	28.0	strength: 5k
1.55555555556	22.1666666667	5.0	kgs_wide 10 <= X <= 100, player eboshi1 (5k), subsampled to max 50	22.0	strength: 5k
3.42857142857	7.35714285714	5.0	kgs_wide 10 <= X <= 100, player Yanawana (5k)	24.0	strength: 5k
25.15	0.05	5.0	kgs_wide 10 <= X <= 100, player hongbae210 (5k)	19.0	strength: 5k
13.0	1.5	5.0	kgs_wide 10 <= X <= 100, player Number6 (5k), subsampled to max 50	10.0	strength: 5k
0.5	0.0	5.0	kgs_wide 10 <= X <= 100, player fishbait (5k)	11.0	strength: 5k
8.5	31.0	5.0	kgs_wide 10 <= X <= 100, player avocado (5k)	21.0	strength: 5k
1.77272727273	11.9090909091	5.0	kgs_wide 10 <= X <= 100, player JimmyLin58 (5k)	15.0	strength: 5k
11.2142857143	8.71428571429	5.0	kgs_wide 10 <= X <= 100, player Geerista (5k)	20.0	strength: 5k
1.91666666667	34.5833333333	5.0	kgs_wide 10 <= X <= 100, player naramikgs1 (5k)	16.0	strength: 5k
4.23684210526	5.21052631579	5.0	kgs_wide 10 <= X <= 100, player ohbo (5k)	28.0	strength: 5k
23.3181818182	1.90909090909	5.0	kgs_wide 10 <= X <= 100, player GOLDX24 (5k)	48.0	strength: 5k
10.2307692308	7.80769230769	5.0	kgs_wide 10 <= X <= 100, player charkysan (5k), subsampled to max 50	38.0	strength: 5k
32.6666666667	8.33333333333	5.0	kgs_wide 10 <= X <= 100, player Matsuyama (5k)	47.0	strength: 5k
6.26470588235	18.4117647059	5.0	kgs_wide 10 <= X <= 100, player Fooxy (5k)	26.0	strength: 5k
11.0	3.22727272727	5.0	kgs_wide 10 <= X <= 100, player mkami (5k)	17.0	strength: 5k
5.5	11.8235294118	5.0	kgs_wide 10 <= X <= 100, player Jacare (5k)	24.0	strength: 5k
12.9285714286	7.21428571429	5.0	kgs_wide 10 <= X <= 100, player ebigani (5k), subsampled to max 50	50.0	strength: 5k
0.0	10.5	5.0	kgs_wide 10 <= X <= 100, player ponpu727 (5k)	12.0	strength: 5k
10.7647058824	14.6764705882	5.0	kgs_wide 10 <= X <= 100, player loc (5k)	23.0	strength: 5k
14.9444444444	6.88888888889	5.0	kgs_wide 10 <= X <= 100, player joerg (5k)	14.0	strength: 5k
66.8409090909	4.29545454545	5.0	kgs_wide 10 <= X <= 100, player Cogite (5k), subsampled to max 50	33.0	strength: 5k
11.0588235294	4.5	5.0	kgs_wide 10 <= X <= 100, player kkawakatsu (5k)	28.0	strength: 5k
5.47727272727	24.0227272727	5.0	kgs_wide 10 <= X <= 100, player conduongdi (5k), subsampled to max 50	50.0	strength: 5k
11.0	5.66666666667	5.0	kgs_wide 10 <= X <= 100, player ZenPS36k (5k)	46.0	strength: 5k
9.78571428571	4.57142857143	5.0	kgs_wide 10 <= X <= 100, player HKally (5k)	12.0	strength: 5k
4.0	13.5	5.0	kgs_wide 10 <= X <= 100, player nogood (5k)	12.0	strength: 5k
17.5	0.0	5.0	kgs_wide 10 <= X <= 100, player dwain (5k)	12.0	strength: 5k
10.2777777778	5.77777777778	5.0	kgs_wide 10 <= X <= 100, player skiijp (5k)	15.0	strength: 5k
7.85714285714	11.3571428571	5.0	kgs_wide 10 <= X <= 100, player kirepanda (5k)	13.0	strength: 5k
15.7	14.4666666667	5.0	kgs_wide 10 <= X <= 100, player burke (5k)	26.0	strength: 5k
5.80555555556	11.6388888889	5.0	kgs_wide 10 <= X <= 100, player masauchi (5k)	30.0	strength: 5k
0.0	22.25	5.0	kgs_wide 10 <= X <= 100, player siraisi6 (5k)	14.0	strength: 5k
12.9473684211	4.34210526316	5.0	kgs_wide 10 <= X <= 100, player trantran07 (5k)	28.0	strength: 5k
15.2142857143	5.14285714286	5.0	kgs_wide 10 <= X <= 100, player kmyy0220 (5k)	13.0	strength: 5k
5.625	20.125	5.0	kgs_wide 10 <= X <= 100, player chulclee (5k)	16.0	strength: 5k
16.7727272727	5.77272727273	5.0	kgs_wide 10 <= X <= 100, player aea (5k), subsampled to max 50	39.0	strength: 5k
9.77777777778	4.61111111111	5.0	kgs_wide 10 <= X <= 100, player anthonygo (5k), subsampled to max 50	26.0	strength: 5k
21.5	3.25	5.0	kgs_wide 10 <= X <= 100, player hokuto1108 (5k)	11.0	strength: 5k
10.5	6.06666666667	5.0	kgs_wide 10 <= X <= 100, player westside2 (5k)	29.0	strength: 5k
4.5	12.25	5.0	kgs_wide 10 <= X <= 100, player sept (5k)	17.0	strength: 5k
20.7142857143	1.5	5.0	kgs_wide 10 <= X <= 100, player Divid (5k)	26.0	strength: 5k
6.25	1.08333333333	6.0	kgs_wide 10 <= X <= 100, player alligator (6k)	19.0	strength: 6k
2.5	19.0	6.0	kgs_wide 10 <= X <= 100, player gnugo3pt8 (6k)	11.0	strength: 6k
0.75	14.0	6.0	kgs_wide 10 <= X <= 100, player Mjolner (6k)	10.0	strength: 6k
15.875	1.375	6.0	kgs_wide 10 <= X <= 100, player wolzweg (6k)	11.0	strength: 6k
7.2	2.7	6.0	kgs_wide 10 <= X <= 100, player archan (6k)	15.0	strength: 6k
18.4	6.5	6.0	kgs_wide 10 <= X <= 100, player pp99aa (6k)	25.0	strength: 6k
29.625	5.875	6.0	kgs_wide 10 <= X <= 100, player Sampi (6k), subsampled to max 50	15.0	strength: 6k
17.0	11.9444444444	6.0	kgs_wide 10 <= X <= 100, player trantran07 (6k)	13.0	strength: 6k
3.5	31.2857142857	6.0	kgs_wide 10 <= X <= 100, player calm (6k)	17.0	strength: 6k
7.5	0.0	6.0	kgs_wide 10 <= X <= 100, player kamaz (6k)	11.0	strength: 6k
48.375	1.375	6.0	kgs_wide 10 <= X <= 100, player Marder (6k)	11.0	strength: 6k
13.5	5.30769230769	6.0	kgs_wide 10 <= X <= 100, player sergiopc93 (6k)	21.0	strength: 6k
14.75	17.9166666667	6.0	kgs_wide 10 <= X <= 100, player odysseus (6k)	12.0	strength: 6k
7.6	5.6	6.0	kgs_wide 10 <= X <= 100, player sanarunoko (6k)	12.0	strength: 6k
11.6875	2.3125	6.0	kgs_wide 10 <= X <= 100, player kouzan (6k), subsampled to max 50	23.0	strength: 6k
9.6	9.4	6.0	kgs_wide 10 <= X <= 100, player Leath (6k)	22.0	strength: 6k
1.9375	27.9375	6.0	kgs_wide 10 <= X <= 100, player mgGnuGoBot (6k)	17.0	strength: 6k
10.0833333333	54.4166666667	6.0	kgs_wide 10 <= X <= 100, player CAROVINGO (6k)	11.0	strength: 6k
7.15	12.45	6.0	kgs_wide 10 <= X <= 100, player kamaka (6k)	14.0	strength: 6k
11.0	0.0	6.0	kgs_wide 10 <= X <= 100, player ZenPS38k (6k)	39.0	strength: 6k
15.9090909091	3.68181818182	6.0	kgs_wide 10 <= X <= 100, player aakasataa (6k)	36.0	strength: 6k
2.58333333333	14.5833333333	6.0	kgs_wide 10 <= X <= 100, player carajacq (6k)	16.0	strength: 6k
13.25	15.0	6.0	kgs_wide 10 <= X <= 100, player Necrocter (6k)	11.0	strength: 6k
7.35714285714	5.14285714286	6.0	kgs_wide 10 <= X <= 100, player jansen1959 (6k)	14.0	strength: 6k
11.9	22.4	6.0	kgs_wide 10 <= X <= 100, player Caelum (6k)	16.0	strength: 6k
21.8	1.5	6.0	kgs_wide 10 <= X <= 100, player toshihiko (6k)	11.0	strength: 6k
6.91666666667	10.3333333333	6.0	kgs_wide 10 <= X <= 100, player bahzfaz (6k)	13.0	strength: 6k
24.875	14.875	6.0	kgs_wide 10 <= X <= 100, player Juruna (6k)	13.0	strength: 6k
17.3	9.2	6.0	kgs_wide 10 <= X <= 100, player Stelia (6k)	17.0	strength: 6k
9.6875	30.5625	6.0	kgs_wide 10 <= X <= 100, player suijuris (6k), subsampled to max 50	16.0	strength: 6k
7.79166666667	21.625	6.0	kgs_wide 10 <= X <= 100, player novgo001 (6k), subsampled to max 50	49.0	strength: 6k
4.375	1035.5625	6.0	kgs_wide 10 <= X <= 100, player Lukan (6k)	12.0	strength: 6k
21.3571428571	2.71428571429	6.0	kgs_wide 10 <= X <= 100, player hebogo1 (6k)	19.0	strength: 6k
10.6764705882	12.0	6.0	kgs_wide 10 <= X <= 100, player Nemia (6k)	37.0	strength: 6k
5.3125	16.0	6.0	kgs_wide 10 <= X <= 100, player ted9 (6k)	32.0	strength: 6k
17.8214285714	4.17857142857	6.0	kgs_wide 10 <= X <= 100, player igoholic (6k), subsampled to max 50	36.0	strength: 6k
11.8333333333	8.44444444444	6.0	kgs_wide 10 <= X <= 100, player Fooxy (6k), subsampled to max 50	14.0	strength: 6k
2.07692307692	36.3461538462	6.0	kgs_wide 10 <= X <= 100, player veex (6k)	24.0	strength: 6k
9.30555555556	12.1944444444	6.0	kgs_wide 10 <= X <= 100, player NEWoyaji (6k)	43.0	strength: 6k
5.75	4.03571428571	6.0	kgs_wide 10 <= X <= 100, player ebigani (6k)	33.0	strength: 6k
6.7	2.4	6.0	kgs_wide 10 <= X <= 100, player claudio (6k)	11.0	strength: 6k
14.4375	9.0625	6.0	kgs_wide 10 <= X <= 100, player coutu (6k)	12.0	strength: 6k
5.94444444444	11.5555555556	6.0	kgs_wide 10 <= X <= 100, player kenyama17 (6k)	32.0	strength: 6k
12.1538461538	4.26923076923	6.0	kgs_wide 10 <= X <= 100, player fery (6k), subsampled to max 50	25.0	strength: 6k
31.3571428571	1.0	6.0	kgs_wide 10 <= X <= 100, player marzo (6k)	16.0	strength: 6k
12.4444444444	7.38888888889	6.0	kgs_wide 10 <= X <= 100, player ikuta (6k), subsampled to max 50	13.0	strength: 6k
31.375	2.875	6.0	kgs_wide 10 <= X <= 100, player nsks46 (6k)	22.0	strength: 6k
5.18181818182	5.86363636364	6.0	kgs_wide 10 <= X <= 100, player sugawara (6k)	12.0	strength: 6k
5.53846153846	7.11538461538	6.0	kgs_wide 10 <= X <= 100, player sumin (6k)	14.0	strength: 6k
6.95	14.85	6.0	kgs_wide 10 <= X <= 100, player hungel (6k)	29.0	strength: 6k
10.2307692308	6.03846153846	6.0	kgs_wide 10 <= X <= 100, player Merse (6k)	25.0	strength: 6k
7.875	7.775	6.0	kgs_wide 10 <= X <= 100, player markchang (6k)	45.0	strength: 6k
9.09090909091	4.68181818182	6.0	kgs_wide 10 <= X <= 100, player TKY86 (6k)	20.0	strength: 6k
7.29545454545	7.97727272727	6.0	kgs_wide 10 <= X <= 100, player NomadPityu (6k), subsampled to max 50	36.0	strength: 6k
15.5714285714	4.64285714286	6.0	kgs_wide 10 <= X <= 100, player ngn10 (6k)	17.0	strength: 6k
15.5714285714	17.9285714286	6.0	kgs_wide 10 <= X <= 100, player takekatu (6k)	22.0	strength: 6k
23.0454545455	1.18181818182	6.0	kgs_wide 10 <= X <= 100, player Kuro96 (6k)	26.0	strength: 6k
4.45	8.35	6.0	kgs_wide 10 <= X <= 100, player martste123 (6k), subsampled to max 50	42.0	strength: 6k
6.54838709677	10.6612903226	6.0	kgs_wide 10 <= X <= 100, player manech (6k), subsampled to max 50	48.0	strength: 6k
15.6785714286	4.53571428571	6.0	kgs_wide 10 <= X <= 100, player LIyh (6k)	38.0	strength: 6k
13.4166666667	1.41666666667	6.0	kgs_wide 10 <= X <= 100, player korocyan (6k)	20.0	strength: 6k
7.94827586207	19.0689655172	6.0	kgs_wide 10 <= X <= 100, player Moon9 (6k), subsampled to max 50	46.0	strength: 6k
32.5	0.0	6.0	kgs_wide 10 <= X <= 100, player Mangouste (6k), subsampled to max 50	10.0	strength: 6k
8.77083333333	6.14583333333	6.0	kgs_wide 10 <= X <= 100, player my0201 (6k)	37.0	strength: 6k
13.8888888889	1.83333333333	6.0	kgs_wide 10 <= X <= 100, player sioux (6k)	16.0	strength: 6k
19.4285714286	6.64285714286	6.0	kgs_wide 10 <= X <= 100, player tarny37 (6k)	17.0	strength: 6k
7.75	13.75	6.0	kgs_wide 10 <= X <= 100, player ben1 (6k)	13.0	strength: 6k
15.1944444444	7.63888888889	6.0	kgs_wide 10 <= X <= 100, player woodland (6k)	35.0	strength: 6k
8.5	4.41666666667	6.0	kgs_wide 10 <= X <= 100, player panic (6k)	22.0	strength: 6k
